location,fault_severity,proba_0,proba_1,proba_2
location 1042,0,0.8997318372311317,0.08281194038131307,0.01745622238755552
location 102,0,0.961985621022852,0.03253018754274953,0.005484191434398307
location 641,1,0.4011899281758367,0.47051104321823645,0.12829902860592693
location 169,0,0.9297711327856675,0.06451499891046887,0.0057138683038636465
location 782,0,0.5681560123552386,0.3792658823329549,0.05257810531180648
location 470,0,0.9156816571619589,0.07787786708930321,0.006440475748738174
location 773,0,0.5472057008798068,0.3693859972277256,0.08340830189246763
location 834,1,0.36117517220861106,0.424020245368895,0.2148045824224938
location 254,0,0.7297647592322417,0.26071527713969744,0.009519963628060752
location 734,2,0.2768561845562739,0.28271222823768183,0.4404315872060443
location 244,0,0.9632177255330095,0.0319104319281692,0.0048718425388213065
location 296,0,0.8912166319465481,0.1015090127555215,0.007274355297930427
location 1097,1,0.31777321992072416,0.6557736623163739,0.026453117762901972
location 284,0,0.6382039642895113,0.34673275846113166,0.015063277249356957
location 91,0,0.9641459571991751,0.030761297735061886,0.00509274506576328
location 766,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 1019,2,0.11068227907337787,0.06309312322331004,0.8262245977033122
location 803,1,0.33291594065053254,0.6388654731316951,0.02821858621777253
location 1052,1,0.23266963297064003,0.5059401338994901,0.2613902331298699
location 325,0,0.6328341536113605,0.3572689432426351,0.009896903146004414
location 1100,2,0.08409938150098975,0.1135574450838244,0.8023431734151859
location 181,0,0.6425217672106535,0.34506021077800764,0.012418022011338967
location 1042,1,0.23042759089710366,0.4702181584730802,0.2993542506298162
location 173,0,0.9124691601561146,0.08126379655242383,0.006267043291461374
location 866,2,0.043149635864598065,0.09471834752740352,0.8621320166079985
location 310,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 945,0,0.5275039019388366,0.41485223157722334,0.05764386648394005
location 135,0,0.810685392523644,0.18096783493060095,0.008346772545755022
location 445,0,0.8809393630648764,0.1120470761738549,0.0070135607612684375
location 984,1,0.32151905807596787,0.6063942749423736,0.07208666698165844
location 326,0,0.645861705529096,0.34415655328465006,0.009981741186253952
location 1100,2,0.04149775497024272,0.0548074966144498,0.9036947484153075
location 1052,1,0.2263169225292791,0.6474573522368572,0.12622572523386383
location 457,0,0.9745782558425197,0.0209631397592796,0.004458604398200956
location 1008,0,0.8420026463124599,0.09650858758566225,0.06148876610187786
location 653,2,0.29655557361835744,0.1850705587298714,0.5183738676517711
location 707,0,0.8855250269817179,0.09642070546094332,0.01805426755733893
location 91,0,0.9707393910232799,0.023776356282801992,0.005484252693918003
location 732,0,0.6743175201156879,0.2967999722715716,0.028882507612740513
location 149,0,0.8625747085922044,0.13011750795006183,0.0073077834577338135
location 943,1,0.29717522448322925,0.6679108531663616,0.03491392235040913
location 481,0,0.9647389261662156,0.029365041090090006,0.005896032743694433
location 891,0,0.9387907729499352,0.04782064703611387,0.01338858001395122
location 893,0,0.6882301956877165,0.18657022619951533,0.12519957811276805
location 894,0,0.6764850859578402,0.18258683250967045,0.1409280815324893
location 120,0,0.9195846964394354,0.07441267466061756,0.006002628899947092
location 505,0,0.9747219162379579,0.020810909612759554,0.004467174149282803
location 72,0,0.5687404677657767,0.411887709945211,0.019371822289012238
location 418,0,0.9214606355599165,0.07240410110721486,0.006135263332868858
location 925,0,0.6371327012570648,0.28333917763434396,0.0795281211085913
location 646,1,0.4548284388577543,0.5123664947841547,0.03280506635809091
location 1091,0,0.5630186665028045,0.39673927308109086,0.04024206041610444
location 797,1,0.11398669134561641,0.7751847040326284,0.11082860462175526
location 376,0,0.9244099392905685,0.06956429516436366,0.006025765545067729
location 641,0,0.5341913080017431,0.4435477537787274,0.02226093821952952
location 1075,0,0.9170369807870918,0.0660650291016646,0.016897990111243755
location 475,0,0.9637092696266696,0.030778798479745365,0.005511931893584798
location 1107,1,0.273344502000402,0.5651743758272271,0.16148112217237093
location 527,0,0.8383909303692674,0.15228581019536597,0.009323259435366514
location 892,0,0.8793084036741635,0.09484239504160577,0.025849201284230707
location 684,2,0.2408169507625008,0.11780490610771396,0.6413781431297854
location 957,0,0.793620310550494,0.18686150219470168,0.019518187254804448
location 497,0,0.9695305157063245,0.025490600797770057,0.004978883495905134
location 506,0,0.9696013133043873,0.025492462186638608,0.004906224508973936
location 1053,0,0.8833195132963144,0.1003428009492817,0.016337685754403954
location 704,2,0.16741503542927505,0.14585185566776038,0.6867331089029644
location 1023,0,0.9306568816595338,0.058110619343191144,0.011232498997275122
location 506,0,0.956516493745201,0.038680242351865915,0.004803263902932871
location 122,0,0.9565780168859165,0.03845627404313391,0.004965709070949595
location 161,0,0.9337066707896287,0.06084950669725685,0.005443822513114616
location 518,0,0.960664168877034,0.034543076341840576,0.0047927547811253005
location 495,0,0.9658967708310071,0.029073563708935175,0.005029665460057523
location 734,0,0.36763335968936733,0.36310817847527965,0.26925846183535307
location 1019,2,0.22197599756618872,0.12305435917667867,0.6549696432571326
location 998,1,0.30022463843421193,0.6328859691291668,0.06688939243662102
location 918,1,0.28351744624994074,0.6520858461482901,0.06439670760176912
location 938,0,0.6659494394489426,0.2533191482188104,0.08073141233224729
location 152,0,0.9232480115789259,0.07073144528161898,0.006020543139455056
location 102,0,0.926520297885888,0.06724301979591032,0.006236682318201674
location 122,0,0.9596087560605647,0.03560664991058816,0.004784594028847369
location 280,0,0.5551449978413486,0.4352632638506896,0.009591738307961705
location 288,0,0.7009701717392337,0.2896668846656332,0.009362943595133275
location 953,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 350,1,0.381793316267886,0.6080371528194872,0.010169530912626701
location 704,1,0.16950939579432756,0.7142942047681825,0.11619639943748995
location 1019,0,0.8803729024694253,0.09600318762489563,0.02362390990567871
location 33,1,0.48169168015377417,0.5003904406337953,0.017917879212430512
location 1061,2,0.372267314348024,0.2206843513104168,0.4070483343415593
location 821,2,0.33298195635764954,0.28663181625524303,0.3803862273871075
location 1099,0,0.8228295295824976,0.15181097679927688,0.02535949361822548
location 742,0,0.8631041763768383,0.11434977998964649,0.02254604363351528
location 826,0,0.5760974948959132,0.36674336659888285,0.05715913850520377
location 165,0,0.5060784694624947,0.48261636006179065,0.011305170475714705
location 793,0,0.9312392478745785,0.05536543670558084,0.013395315419840865
location 834,2,0.27406883458634645,0.22779778584047713,0.4981333795731762
location 976,1,0.12143068412217935,0.791165947315334,0.08740336856248666
location 810,2,0.19234604500630162,0.16730059857996996,0.6403533564137284
location 533,0,0.8155185654296113,0.17190839871484503,0.012573035855543657
location 800,0,0.918254338230468,0.07055101468250101,0.011194647087030956
location 292,0,0.8663532107938196,0.12587729869227154,0.00776949051390863
location 338,0,0.9302554180921092,0.06410533359975316,0.005639248308137625
location 957,0,0.67245512651569,0.27400012857449285,0.053544744909817164
location 810,0,0.39109947856299965,0.3209419858650399,0.2879585355719604
location 1042,2,0.2997950757029405,0.34891576747577213,0.3512891568212875
location 1075,2,0.06855268702957147,0.0944819821737687,0.8369653307966598
location 102,0,0.9359606428686905,0.05817889000799776,0.005860467123311656
location 653,2,0.2032585373164719,0.1840552678983247,0.6126861947852033
location 126,0,0.9384426044673402,0.05614696359043182,0.005410431942228162
location 664,0,0.7026476315828247,0.27103746117851396,0.02631490723866141
location 830,2,0.10739002227058411,0.3225666121795234,0.5700433655498925
location 798,0,0.8997318372311317,0.08281194038131307,0.01745622238755552
location 836,0,0.9353904913329676,0.053332158678229505,0.01127734998880297
location 1107,0,0.8085284196075398,0.13029844827691187,0.06117313211554832
location 1107,1,0.20324917679205778,0.4657669522415217,0.33098387096642035
location 443,0,0.5510678135720176,0.4275116119706234,0.021420574457358878
location 1,1,0.3316292709114649,0.5024555369080266,0.1659151921805086
location 356,0,0.8911169716521721,0.10208920091452685,0.006793827433301366
location 1061,1,0.1314537962053982,0.7282579429766112,0.14028826081799067
location 853,0,0.4887796573470291,0.48291576385355134,0.028304578799419635
location 834,2,0.3135901518444672,0.19692327747973667,0.489486570675796
location 348,0,0.7024152556007228,0.2867059545054434,0.010878789893833757
location 234,1,0.310461532392867,0.6677192715908014,0.021819196016331466
location 283,0,0.6835185138602128,0.30664800822077815,0.009833477919008958
location 1007,0,0.7209468827317913,0.25972652950690794,0.01932658776130075
location 615,0,0.6897383839688807,0.15675220048967645,0.15350941554144298
location 118,0,0.9630867480333759,0.032036461642298016,0.004876790324325973
location 402,1,0.44426438854628153,0.5460545276068504,0.009681083846867843
location 629,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 945,1,0.3176578328897339,0.6269704438731704,0.05537172323709574
location 798,2,0.1761602530422045,0.15476190629006314,0.6690778406677323
location 1099,0,0.8221114332735596,0.13712758443220835,0.040760982294232063
location 899,0,0.5721550435455692,0.34902670478141135,0.07881825167301947
location 126,0,0.9581617422993676,0.03728526323657231,0.0045529944640599505
location 236,1,0.4310063406109568,0.5399647264244177,0.029028932964625553
location 973,0,0.8078996980657209,0.1807269638454937,0.011373338088785217
location 102,0,0.9523165930278107,0.043033503953686256,0.004649903018502962
location 734,2,0.13154359182317577,0.23012476850245447,0.6383316396743698
location 497,0,0.9626501585687428,0.03203836086087872,0.005311480570378453
location 1027,0,0.7062520992437916,0.27954587134940834,0.01420202940680007
location 149,0,0.9491342871629146,0.044760533560803076,0.006105179276282692
location 498,0,0.9754676962202627,0.020147452714896086,0.004384851064841015
location 499,0,0.919695357577143,0.07395681100506317,0.006347831417793842
location 810,1,0.19831644145395766,0.5021422454996569,0.2995413130463854
location 734,2,0.25706224428979463,0.15897185551180987,0.5839659001983956
location 222,0,0.5591770175425461,0.4312764513382255,0.009546531119228463
location 400,0,0.5783831523011234,0.4101385370660433,0.011478310632833328
location 155,0,0.9387708067171514,0.05369739565890559,0.007531797623942911
location 767,1,0.4021965323399043,0.5581198781531231,0.03968358950697264
location 416,1,0.4088602546175125,0.5810753004697157,0.010064444912771794
location 921,2,0.23539540795040162,0.36068795137525544,0.40391664067434296
location 1042,1,0.2479909491989845,0.5066240283194186,0.24538502248159696
location 704,1,0.14105025264269963,0.7435172192132309,0.11543252814406958
location 721,2,0.1394176131121748,0.19063079290596435,0.6699515939818609
location 1018,0,0.8875011900067729,0.0959277396807814,0.01657107031244572
location 509,0,0.9447276604736865,0.05003396371765605,0.005238375808657733
location 1010,1,0.4278891504541094,0.5454512523897364,0.026659597156154412
location 601,0,0.7100898258870509,0.26392257032026467,0.02598760379268434
location 504,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 147,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 1014,1,0.34400943904482073,0.639001529287744,0.016989031667435147
location 613,0,0.7780133553171351,0.1884050082568915,0.03358163642597318
location 1019,1,0.20818187421183817,0.5150139854797514,0.2768041403084105
location 496,0,0.9542773867834087,0.039868730055202126,0.005853883161389424
location 91,0,0.8854341063286271,0.10759474697392546,0.006971146697447602
location 818,1,0.4189454158260869,0.5157269287529055,0.06532765542100752
location 1018,0,0.6622562731525736,0.3101175466786833,0.027626180168742978
location 549,0,0.5513709191498575,0.2612941284375752,0.18733495241256728
location 475,0,0.7959879645925686,0.19489116084576386,0.009120874561667467
location 460,1,0.49157188735456203,0.4990221868416486,0.009405925803789326
location 763,0,0.8290381797783063,0.13975499370552766,0.03120682651616604
location 889,0,0.8078996980657209,0.1807269638454937,0.011373338088785217
location 250,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 410,0,0.9374887180731875,0.05676426229960935,0.005747019627203149
location 102,0,0.9046559369587566,0.08904906452272959,0.0062949985185139015
location 846,2,0.2980340583474118,0.31950087619556444,0.38246506545702375
location 1107,0,0.7664104825663439,0.1362333070135418,0.0973562104201141
location 909,1,0.26014400752007916,0.7089477832726035,0.030908209207317225
location 488,0,0.9548983321421514,0.03963200136477561,0.005469666493073024
location 95,0,0.9437322189250841,0.050531294927920044,0.005736486146995803
location 505,0,0.9748184467967663,0.020721224694926273,0.004460328508307539
location 494,0,0.9748184467967663,0.020721224694926273,0.004460328508307539
location 815,0,0.563105251637869,0.3992934854567789,0.037601262905352165
location 445,0,0.9520366822816968,0.04311592007416882,0.004847397644134227
location 1088,1,0.3494427134140204,0.6165843761344744,0.03397291045150522
location 705,1,0.2887460330514764,0.5420224501929335,0.16923151675559012
location 469,0,0.9748191250871772,0.020735203127117036,0.004445671785705862
location 357,0,0.5621934939702798,0.42685471818068194,0.01095178784903822
location 447,0,0.7856165835009182,0.20521499444711683,0.009168422051965015
location 1,0,0.7582014946394713,0.22202219202066673,0.019776313339861937
location 229,0,0.5025629601821041,0.4851830611581801,0.01225397865971588
location 877,0,0.742709189825818,0.23655189893025258,0.020738911243929452
location 881,0,0.7264175166847768,0.26130582703209526,0.012276656283128217
location 469,0,0.9732536490978657,0.022124699941679777,0.004621650960454509
location 638,0,0.3708163987857765,0.3020666765950876,0.3271169246191358
location 600,0,0.9265428855848091,0.056754036871044064,0.01670307754414656
location 855,0,0.9136768560967897,0.07415513931957157,0.012168004583638842
location 512,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 684,2,0.22793629534369284,0.11835831752796104,0.6537053871283461
location 756,1,0.32249052406553846,0.658029904025789,0.019479571908672652
location 91,0,0.9392447788281851,0.05501501685743187,0.005740204314383067
location 1031,0,0.5397515010126676,0.3959533790227991,0.0642951199645332
location 923,0,0.9312753066663781,0.05749059815734429,0.011234095176277461
location 793,0,0.9505393514608963,0.031074825502560164,0.018385823036543833
location 603,0,0.7395741792187618,0.1559962092768738,0.1044296115043645
location 289,0,0.6835185138602128,0.30664800822077815,0.009833477919008958
location 324,0,0.6834320232479595,0.3073065061501264,0.009261470601914101
location 156,0,0.9154938466715934,0.07805382509413528,0.006452328234271424
location 1008,2,0.19321846805867376,0.1267820172183078,0.6799995147230183
location 957,0,0.8432305268345219,0.14236550750781485,0.014403965657663127
location 232,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 326,0,0.5251517123159772,0.46287227972494105,0.011976007959081728
location 810,1,0.19021488803520972,0.6226727289390404,0.18711238302575
location 1042,0,0.9151955121293445,0.06655440871733449,0.018250079153320935
location 469,0,0.9745940621619984,0.020926913695014218,0.004479024142987236
location 706,0,0.6505207152543991,0.2861124882548092,0.06336679649079173
location 507,0,0.9154936377651827,0.07805380728304402,0.006452554951773287
location 936,0,0.5237090344850729,0.45449878937791255,0.021792176137014684
location 392,0,0.6628854191186805,0.30107210035330784,0.0360424805280117
location 735,0,0.8227019384589296,0.15220966452795537,0.025088397013114938
location 1008,0,0.8988763113587454,0.08341088277399322,0.01771280586726145
location 242,0,0.9417844034020838,0.05284026698826716,0.0053753296096489146
location 1019,2,0.22742838641623514,0.14696592748954335,0.6256056860942215
location 955,0,0.7604572513610147,0.21847230870947862,0.02107043992950654
location 290,0,0.9346299986015687,0.05992320667376127,0.0054467947246701785
location 846,0,0.9167897052608542,0.06626193930324599,0.01694835543589993
location 695,0,0.4877053908674132,0.43429946387281426,0.07799514525977266
location 925,2,0.26338049275613457,0.06364885760296149,0.6729706496409039
location 818,1,0.2758012853438139,0.6952330341065183,0.028965680549667864
location 734,2,0.13937233273378094,0.19766770387542068,0.6629599633907984
location 491,0,0.975215701599595,0.02037834908828073,0.0044059493121241305
location 891,0,0.9312753066663781,0.05749059815734429,0.011234095176277461
location 1019,0,0.8969238266374617,0.07983422946516044,0.023241943897377822
location 135,0,0.8569039095918074,0.13593514897644005,0.007160941431752633
location 1094,0,0.642809208756141,0.33024461057418814,0.026946180669670642
location 149,0,0.974709447930411,0.020797522270565014,0.0044930297990238765
location 353,0,0.6146825827899776,0.37602938768135324,0.009288029528669048
location 834,0,0.9159413733217463,0.06594161159200321,0.018117015086250497
location 1017,1,0.31536378615611854,0.655959042135081,0.028677171708800565
location 921,1,0.15527758958879795,0.7270497278326389,0.11767268257856303
location 496,0,0.964132036696464,0.030997498515017728,0.004870464788518495
location 1019,1,0.19148974720398115,0.44903741336404474,0.3594728394319742
location 977,0,0.4960665285556785,0.48651732480902743,0.01741614663529389
location 925,0,0.7003993111644072,0.14335343158633038,0.15624725724926242
location 1038,1,0.2659306360461514,0.7104830061594922,0.02358635779435636
location 427,0,0.9313263590214345,0.06228495280315689,0.0063886881754088385
location 752,0,0.8078996980657209,0.1807269638454937,0.011373338088785217
location 382,0,0.6693189055306901,0.3210817152521097,0.009599379217200376
location 763,2,0.2008721477908096,0.14427399476792027,0.65485385744127
location 921,1,0.17188569957269167,0.5600895008659458,0.2680247995613625
location 793,0,0.945200919022214,0.0427086986946882,0.012090382283097598
location 1101,0,0.6504186533047468,0.3138583645168384,0.0357229821784149
location 1042,1,0.23284912550723832,0.5569189810224591,0.21023189347030258
location 488,0,0.8563179437875825,0.13253883451035686,0.011143221702060632
location 242,0,0.9721978392759327,0.02308353365620927,0.00471862706785792
location 1046,1,0.282277685733054,0.42433760793639935,0.29338470633054653
location 644,0,0.8941239756261905,0.08202480585754775,0.023851218516261832
location 1107,2,0.16741205151752764,0.16546923616661577,0.6671187123158566
location 317,0,0.8247347010670935,0.1673003956622801,0.007964903270626331
location 1097,1,0.4090636868394361,0.5564224940668024,0.03451381909376143
location 1008,0,0.502710922599557,0.3059937150481218,0.19129536235232128
location 1030,1,0.43856070543348163,0.49624150344315665,0.06519779112336183
location 883,0,0.8348102364757278,0.14601772762869553,0.019172035895576773
location 485,0,0.8876362637553283,0.10556852781173776,0.006795208432933824
location 909,0,0.7202603483115407,0.2550387872288524,0.02470086445960683
location 298,0,0.6342143541278122,0.3565372936605197,0.009248352211668098
location 912,1,0.33771301223592526,0.6339412958152029,0.028345691948871897
location 957,0,0.5871590224781615,0.3839505272544747,0.02889045026736356
location 311,0,0.7156020226467679,0.2744106427385383,0.009987334614693836
location 455,0,0.9458482675941443,0.04877261652698035,0.0053791158788754736
location 1107,1,0.2270960260170656,0.4219942578836123,0.3509097160993221
location 653,0,0.8230978709842557,0.14832642138823673,0.028575707627507697
location 653,1,0.2458148665021708,0.5747939173208135,0.17939121617701576
location 494,0,0.9671979879851088,0.02831563718694486,0.004486374827946666
location 745,1,0.3203814252909852,0.6111680828121315,0.06845049189688338
location 457,0,0.974669093045546,0.020873653895387177,0.0044572530590668916
location 1,0,0.5913988553829846,0.3782677992071783,0.030333345409836832
location 122,0,0.8893855680400818,0.1037120448811279,0.006902387078790262
location 1030,0,0.6058730793794822,0.356178566274714,0.037948354345803605
location 124,0,0.9219899851595815,0.07209521336075218,0.005914801479666396
location 282,0,0.8789929816934374,0.11387880114529014,0.007128217161272673
location 816,1,0.11957470500703961,0.867944777505834,0.012480517487126391
location 507,0,0.9691926001924853,0.02588885243942233,0.004918547368092344
location 12,0,0.5222838387355614,0.4340308790815024,0.0436852821829363
location 808,0,0.9251722174366737,0.0561649374373989,0.018662845125927408
location 613,1,0.09452596784612564,0.6391697209384999,0.2663043112153744
location 496,0,0.9525208095703753,0.04258385803122415,0.0048953323984005
location 508,0,0.962666057895422,0.032493249001734344,0.004840693102843698
location 1103,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 846,2,0.2980340583474118,0.31950087619556444,0.38246506545702375
location 313,0,0.9234637230779972,0.07024376410787644,0.006292512814126361
location 579,0,0.918254338230468,0.07055101468250101,0.011194647087030956
location 771,0,0.8991161312671649,0.08332045479079665,0.01756341394203845
location 805,0,0.8979572181066977,0.08404835938925814,0.017994422504044046
location 995,0,0.7129965053871012,0.2012833158290813,0.08572017878381735
location 475,0,0.9521449472924961,0.0423745485145675,0.005480504192936425
location 478,0,0.9637091070444634,0.031448431006694706,0.0048424619488418065
location 881,1,0.2741730895627779,0.7042845254523399,0.021542384984882326
location 147,0,0.6630323336357027,0.32724534419511814,0.009722322169179324
location 154,0,0.572815421867737,0.41623447892903104,0.010950099203231808
location 946,0,0.926752742460157,0.05883886738984573,0.014408390149997253
location 1034,0,0.6482354852909842,0.3202354016000605,0.03152911310895553
location 864,1,0.3931780861311828,0.5793040156122454,0.02751789825657165
location 16,1,0.3230483870857581,0.6483260600315556,0.028625552882686187
location 91,0,0.9545930863182991,0.040032907037919264,0.005374006643781601
location 735,0,0.8888628467906967,0.0961280219919417,0.015009131217361759
location 836,0,0.9275155108624452,0.062299509296357934,0.010184979841196682
location 126,0,0.9577383302365934,0.037254201640364554,0.005007468123042157
location 814,0,0.9165320408122374,0.06538000474313614,0.01808795444462647
location 223,0,0.7965263434391776,0.19395013424447693,0.009523522316345482
location 9,0,0.9025664947474473,0.08023583495803664,0.017197670294516097
location 91,0,0.9491342871629146,0.044760533560803076,0.006105179276282692
location 894,0,0.6800938435935898,0.18501578754223966,0.13489036886417058
location 745,0,0.42415399856641894,0.3043687390653481,0.27147726236823294
location 1049,0,0.6672444171188002,0.3033773280734814,0.029378254807718537
location 657,0,0.7975700911117024,0.17688019090767484,0.025549717980622864
location 476,0,0.7873100298716028,0.203601442458929,0.009088527669468112
location 252,1,0.29800227796471945,0.6823498104280714,0.019647911607209252
location 1097,1,0.34896605237719747,0.6218839136516362,0.029150033971166212
location 1008,1,0.25969362149326825,0.47013839303259763,0.2701679854741339
location 72,1,0.4404569961604253,0.5350155213105637,0.02452748252901117
location 490,0,0.9183077561055837,0.07564372729027248,0.006048516604143663
location 613,1,0.3746140851826394,0.4209691881524827,0.20441672666487792
location 792,0,0.8078996980657209,0.1807269638454937,0.011373338088785217
location 476,0,0.9362310484252147,0.05875983968968797,0.005009111885097159
location 812,0,0.7599889812159522,0.21892537848508653,0.02108564029896152
location 1115,0,0.817046848555275,0.1701021412171519,0.012851010227573251
location 851,1,0.42923637152891086,0.5093215254244394,0.06144210304664961
location 936,0,0.5406175985306477,0.4251947511243682,0.03418765034498405
location 1100,2,0.14245542230842054,0.09149219796627588,0.7660523797253037
location 242,0,0.9721811591673551,0.023083137609404614,0.004735703223240173
location 496,0,0.9718480023747761,0.02341812425694465,0.004733873368279046
location 810,1,0.19266564106188147,0.4681337933051054,0.33920056563301315
location 481,0,0.9646560427624381,0.02943993910400006,0.005904018133561643
location 1117,0,0.7059785074396904,0.25920862615232,0.0348128664079897
location 957,0,0.6918720213102306,0.28077556391349995,0.027352414776269637
location 32,2,0.055702677836220675,0.03472224667643271,0.9095750754873467
location 1019,2,0.222386037382542,0.2934141849927431,0.484199777624715
location 118,0,0.9553533546686087,0.03981620526888281,0.004830440062508488
location 526,0,0.9208857891511711,0.07280207307524028,0.006312137773588867
location 800,0,0.9182650560294294,0.07054176463087128,0.011193179339699497
location 808,0,0.8040293415123951,0.17223684906695522,0.023733809420649683
location 504,0,0.9554971141185102,0.039676407472799574,0.004826478408690282
location 373,0,0.8876359223252085,0.1055684872047047,0.0067955904700867315
location 91,0,0.9706411128909215,0.023856214357239936,0.005502672751838497
location 638,2,0.31756152256050235,0.09948395615485099,0.5829545212846466
location 270,0,0.6930127410513249,0.297586623017077,0.009400635931598095
location 317,0,0.889218345863754,0.10315476001197528,0.007626894124270784
location 102,0,0.8784828459940794,0.11520711712233299,0.006310036883587804
location 603,0,0.8252307914383054,0.14954961375067366,0.02521959481102104
location 889,0,0.8609783392266204,0.11992176377597306,0.019099896997406555
location 45,0,0.8694923277452951,0.120816081616324,0.00969159063838092
location 396,0,0.7873100298716028,0.203601442458929,0.009088527669468112
location 149,0,0.7312710543190696,0.2591971238219622,0.00953182185896822
location 906,0,0.460810606925325,0.40906034217652515,0.13012905089814988
location 723,0,0.7690103670033337,0.20192974022473636,0.029059892771930076
location 769,1,0.38644263530487427,0.40412359606339293,0.20943376863173266
location 962,1,0.16267203968747598,0.7057769831385473,0.1315509771739767
location 369,0,0.926520297885888,0.06724301979591032,0.006236682318201674
location 236,1,0.38366218449094264,0.592639838506882,0.02369797700217558
location 890,0,0.8607213225556825,0.11919050132348605,0.02008817612083159
location 226,1,0.27841295887914574,0.7125968089084691,0.008990232212385069
location 300,0,0.5616710058122988,0.4285160913423636,0.009812902845337541
location 1037,0,0.6046822629665142,0.3566905326846011,0.03862720434888472
location 928,0,0.80562714859989,0.18305303874835258,0.011319812651757516
location 418,1,0.3052085544414619,0.6850682324899681,0.009723213068569955
location 1097,0,0.5161287961239568,0.45357785710962084,0.030293346766422265
location 415,0,0.5669011893077593,0.4228894012309058,0.010209409461334936
location 475,0,0.9721699158009094,0.023118560406887294,0.004711523792203468
location 157,0,0.9501843306372768,0.04455987103106222,0.005255798331660892
location 805,0,0.9140297669140036,0.07385197437869298,0.012118258707303669
location 478,0,0.8841467639078647,0.10638605177448045,0.0094671843176547
location 473,0,0.8379530262648254,0.15367998772016334,0.008366986015011372
location 790,1,0.23889518628251744,0.7527636466699574,0.008341167047525291
location 972,1,0.2457987106922793,0.7153656398587681,0.038835649448952514
location 755,0,0.7952104765520012,0.18548075168283393,0.01930877176516468
location 551,2,0.280472870340368,0.09212208973210206,0.6274050399275303
location 644,0,0.6967454768057509,0.28924310718558754,0.014011416008661527
location 485,0,0.9631420152963791,0.031976222212393414,0.004881762491227523
location 599,0,0.909333667915186,0.07325473446086585,0.017411597623948047
location 618,0,0.6659869352160981,0.29195286037720586,0.04206020440669595
location 16,1,0.3275757177915575,0.6439192544742189,0.028505027734223656
location 895,1,0.1900499882285958,0.5594184098373778,0.25053160193402635
location 945,0,0.6364937991512822,0.333215661926869,0.030290538921848763
location 1038,1,0.34436317424204316,0.6151101811537993,0.04052664460415752
location 1120,1,0.18944000284103144,0.424261666970277,0.38629833018869153
location 488,0,0.9641360716986968,0.031059738922680713,0.0048041893786227195
location 830,2,0.12020725981272685,0.1632820863833353,0.7165106538039377
location 149,0,0.8758134744864425,0.11700004160828818,0.007186483905269336
location 655,0,0.6543629634944096,0.31852431123854164,0.027112725267048658
location 468,0,0.8247347010670935,0.1673003956622801,0.007964903270626331
location 194,0,0.8612204694725387,0.11971289930123921,0.01906663122622189
location 8,0,0.7650619886771062,0.2129191826945449,0.022018828628349
location 1052,2,0.17033362699731028,0.37559302272353073,0.4540733502791592
location 1061,2,0.06610229815062836,0.1847306799471562,0.7491670219022153
location 244,0,0.9555827963116647,0.03958705131810654,0.004830152370228706
location 1019,1,0.2020535777183895,0.41101722062117607,0.38692920166043454
location 133,0,0.9529199799931564,0.042103768558177955,0.00497625144866587
location 980,0,0.6356093748712335,0.3411892159960421,0.023201409132724383
location 638,2,0.3184298847811859,0.0997805299320619,0.5817895852867524
location 315,0,0.775567316799659,0.21175349526176668,0.012679187938574282
location 1008,0,0.7850959078187354,0.18845819721988105,0.026445894961383533
location 300,0,0.821510707035106,0.170174510981973,0.008314781982921135
location 1086,0,0.8992583050248142,0.0831399071582268,0.01760178781695889
location 1066,0,0.5445132669232953,0.41377072822544325,0.04171600485126152
location 793,0,0.9196994320131172,0.06922693519226772,0.011073632794615151
location 495,0,0.8809393630648764,0.1120470761738549,0.0070135607612684375
location 243,0,0.9530177220536775,0.04191264314019814,0.0050696348061241795
location 998,0,0.6564603707523006,0.300334584577163,0.04320504467053641
location 797,1,0.3704508581894008,0.5967937477302366,0.03275539408036245
location 621,0,0.797074715314901,0.1914069886962894,0.011518295988809686
location 33,2,0.06087675299366877,0.05721160991217441,0.8819116370941567
location 608,0,0.866047893191071,0.11613492223028135,0.0178171845786478
location 149,0,0.962725149937254,0.03204085667984725,0.005233993382899125
location 520,0,0.951640997289263,0.04347622035910527,0.004882782351631821
location 283,0,0.6568423358471297,0.3333041977595218,0.009853466393348444
location 1048,1,0.3619749064797874,0.6104836811326635,0.027541412387549098
location 13,0,0.5120409691015709,0.46726429033302563,0.020694740565403543
location 124,0,0.7156653347215706,0.27484332701973874,0.009491338258690668
location 89,0,0.6183476228463066,0.36980269159883805,0.011849685554855481
location 851,0,0.5102354378134002,0.4693030150287851,0.020461547157814727
location 1030,0,0.6692163326976872,0.29182968175120094,0.03895398555111187
location 130,1,0.34956875935033715,0.6409690206117,0.009462220037962765
